# xmin, ymin, xmax, ymax, varxc, varyc, varw, varh
9.105263352394104004e-01,6.473684310913085938e-01,1.000000000000000000e+00,7.473683953285217285e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.898156285285949707e-01,6.620130538940429688e-01,1.000000000000000000e+00,7.327237725257873535e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
9.251709580421447754e-01,6.266577243804931641e-01,9.958816766738891602e-01,7.680791020393371582e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
9.368420839309692383e-01,6.473684310913085938e-01,1.000000000000000000e+00,7.473683953285217285e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
9.161314368247985840e-01,6.620130538940429688e-01,1.000000000000000000e+00,7.327237725257873535e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
9.514867663383483887e-01,6.266577243804931641e-01,1.000000000000000000e+00,7.680791020393371582e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
0.000000000000000000e+00,6.736842393875122070e-01,6.315789371728897095e-02,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
0.000000000000000000e+00,6.883288621902465820e-01,8.386857062578201294e-02,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
0.000000000000000000e+00,6.529735326766967773e-01,4.851323366165161133e-02,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
0.000000000000000000e+00,6.736842393875122070e-01,8.947368711233139038e-02,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
0.000000000000000000e+00,6.883288621902465820e-01,1.101843640208244324e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.118345212191343307e-03,6.529735326766967773e-01,7.482901960611343384e-02,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.578947342932224274e-02,6.736842393875122070e-01,1.157894730567932129e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
0.000000000000000000e+00,6.883288621902465820e-01,1.365001499652862549e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.043413534760475159e-02,6.529735326766967773e-01,1.011448130011558533e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.210526496171951294e-02,6.736842393875122070e-01,1.421052664518356323e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.139458432793617249e-02,6.883288621902465820e-01,1.628159433603286743e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.674992501735687256e-02,6.529735326766967773e-01,1.274605989456176758e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.842105090618133545e-02,6.736842393875122070e-01,1.684210598468780518e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.771037399768829346e-02,6.883288621902465820e-01,1.891317367553710938e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.306571096181869507e-02,6.529735326766967773e-01,1.537763923406600952e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
9.473684430122375488e-02,6.736842393875122070e-01,1.947368383407592773e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.402616739273071289e-02,6.883288621902465820e-01,2.154475152492523193e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.093815043568611145e-01,6.529735326766967773e-01,1.800921857357025146e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.210526302456855774e-01,6.736842393875122070e-01,2.210526317358016968e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.003419533371925354e-01,6.883288621902465820e-01,2.417633086442947388e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.356972903013229370e-01,6.529735326766967773e-01,2.064079642295837402e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.473684161901473999e-01,6.736842393875122070e-01,2.473684251308441162e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.266577392816543579e-01,6.883288621902465820e-01,2.680791020393371582e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.620130836963653564e-01,6.529735326766967773e-01,2.327237576246261597e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.736842095851898193e-01,6.736842393875122070e-01,2.736842036247253418e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.529735326766967773e-01,6.883288621902465820e-01,2.943948805332183838e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.883288770914077759e-01,6.529735326766967773e-01,2.590395510196685791e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.000000029802322388e-01,6.736842393875122070e-01,3.000000119209289551e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
1.792893260717391968e-01,6.883288621902465820e-01,3.207106888294219971e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.146446555852890015e-01,6.529735326766967773e-01,2.853553295135498047e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.263157963752746582e-01,6.736842393875122070e-01,3.263157904148101807e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.056051045656204224e-01,6.883288621902465820e-01,3.470264673233032227e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.409604489803314209e-01,6.529735326766967773e-01,3.116711378097534180e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.526315748691558838e-01,6.736842393875122070e-01,3.526315689086914062e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.319208979606628418e-01,6.883288621902465820e-01,3.733422458171844482e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.672762274742126465e-01,6.529735326766967773e-01,3.379869163036346436e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.789473831653594971e-01,6.736842393875122070e-01,3.789473772048950195e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.582366764545440674e-01,6.883288621902465820e-01,3.996580541133880615e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.935920357704162598e-01,6.529735326766967773e-01,3.643026947975158691e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.052631616592407227e-01,6.736842393875122070e-01,4.052631556987762451e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.845524847507476807e-01,6.883288621902465820e-01,4.259738326072692871e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.199078142642974854e-01,6.529735326766967773e-01,3.906185030937194824e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.315789401531219482e-01,6.736842393875122070e-01,4.315789341926574707e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.108682632446289062e-01,6.883288621902465820e-01,4.522896111011505127e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.462236225605010986e-01,6.529735326766967773e-01,4.169342815876007080e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.578947484493255615e-01,6.736842393875122070e-01,4.578947424888610840e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.371840715408325195e-01,6.883288621902465820e-01,4.786054193973541260e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.725394010543823242e-01,6.529735326766967773e-01,4.432500898838043213e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.842105269432067871e-01,6.736842393875122070e-01,4.842105209827423096e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.634998500347137451e-01,6.883288621902465820e-01,5.049211978912353516e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.988551795482635498e-01,6.529735326766967773e-01,4.695658683776855469e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.105263054370880127e-01,6.736842393875122070e-01,5.105262994766235352e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.898156285285949707e-01,6.883288621902465820e-01,5.312370061874389648e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.251709878444671631e-01,6.529735326766967773e-01,4.958816468715667725e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.368421137332916260e-01,6.736842393875122070e-01,5.368421077728271484e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.161314368247985840e-01,6.883288621902465820e-01,5.575527548789978027e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.514867663383483887e-01,6.529735326766967773e-01,5.221974253654479980e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.631578922271728516e-01,6.736842393875122070e-01,5.631579160690307617e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.424472153186798096e-01,6.883288621902465820e-01,5.838685631752014160e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.778025448322296143e-01,6.529735326766967773e-01,5.485132336616516113e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.894736707210540771e-01,6.736842393875122070e-01,5.894736647605895996e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.687629938125610352e-01,6.883288621902465820e-01,6.101843714714050293e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.041183233261108398e-01,6.529735326766967773e-01,5.748290419578552246e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.157894492149353027e-01,6.736842393875122070e-01,6.157894730567932129e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.950788021087646484e-01,6.883288621902465820e-01,6.365001797676086426e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.304341316223144531e-01,6.529735326766967773e-01,6.011447906494140625e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.421052575111389160e-01,6.736842393875122070e-01,6.421052813529968262e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.213946104049682617e-01,6.883288621902465820e-01,6.628159284591674805e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.567499399185180664e-01,6.529735326766967773e-01,6.274605989456176758e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.684210658073425293e-01,6.736842393875122070e-01,6.684210300445556641e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.477103590965270996e-01,6.883288621902465820e-01,6.891317367553710938e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.830656886100769043e-01,6.529735326766967773e-01,6.537764072418212891e-01,7.943949103355407715e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.947368144989013672e-01,6.736842393875122070e-01,6.947368383407592773e-01,7.736842036247253418e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.740261673927307129e-01,6.883288621902465820e-01,7.154475450515747070e-01,7.590395212173461914e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
